order_id,delivery_partner_id,promised_time,actual_time,delivery_time_minutes,distance_km,delivery_status,reasons_if_delayed
5662786245,39082,2023-04-21 00:37:00,2023-04-21 00:38:00,1,3.05,On Time,Traffic
8643851643,17189,2023-04-21 01:41:00,2023-04-21 02:11:00,30,4.32,Significantly Delayed,Traffic
2620581496,38634,2023-04-21 02:46:00,2023-04-21 02:45:00,-1,3.47,On Time,Null
3255590064,88039,2023-04-21 04:51:00,2023-04-21 04:54:00,3,0.57,On Time,Traffic
5309683159,90567,2023-04-21 05:19:00,2023-04-21 05:36:00,17,2.43,Significantly Delayed,Traffic
343050015,72401,2023-04-21 06:40:00,2023-04-21 07:01:00,21,0.66,Significantly Delayed,Traffic
3315369956,34924,2023-04-21 08:02:00,2023-04-21 08:09:00,7,4.85,Slightly Delayed,Traffic
2351986014,34744,2023-04-21 13:04:00,2023-04-21 13:16:00,12,1.66,Slightly Delayed,Traffic
7211325894,9731,2023-04-21 14:41:00,2023-04-21 14:36:00,-5,2.43,On Time,Null
7769965629,89124,2023-04-21 17:02:00,2023-04-21 17:07:00,5,1.18,On Time,Traffic
8424478165,37654,2023-04-21 18:36:00,2023-04-21 18:36:00,0,1.52,On Time,Null
5881633926,40430,2023-04-21 19:00:00,2023-04-21 19:03:00,3,3.38,On Time,Traffic
8666314034,50429,2023-04-21 19:14:00,2023-04-21 19:17:00,3,2.06,On Time,Traffic
1530424665,53811,2023-04-21 23:49:00,2023-04-21 23:51:00,2,3.67,On Time,Traffic
2366866840,87681,2023-04-22 03:27:00,2023-04-22 03:27:00,0,4.8,On Time,Null
2051599638,97807,2023-04-22 10:55:00,2023-04-22 11:11:00,16,1.59,Significantly Delayed,Traffic
390257855,10059,2023-04-22 18:34:00,2023-04-22 18:38:00,4,2.42,On Time,Traffic
8807380767,62692,2023-04-22 21:53:00,2023-04-22 21:57:00,4,2.17,On Time,Traffic
2592923105,23178,2023-04-23 00:14:00,2023-04-23 00:37:00,23,4.84,Significantly Delayed,Traffic
8731122718,86271,2023-04-23 05:56:00,2023-04-23 06:09:00,13,2.48,Slightly Delayed,Traffic
7572826287,74511,2023-04-23 12:06:00,2023-04-23 12:04:00,-2,0.87,On Time,Null
7678251499,60822,2023-04-23 13:37:00,2023-04-23 13:42:00,5,1.85,On Time,Traffic
6973696848,32179,2023-04-23 16:07:00,2023-04-23 16:16:00,9,4.18,Slightly Delayed,Traffic
11467999,1908,2023-04-23 18:57:00,2023-04-23 19:11:00,14,0.68,Slightly Delayed,Traffic
5982122427,58401,2023-04-23 20:15:00,2023-04-23 20:18:00,3,0.52,On Time,Traffic
4507702369,25049,2023-04-24 00:04:00,2023-04-24 00:06:00,2,4.05,On Time,Traffic
2438302298,96633,2023-04-24 00:18:00,2023-04-24 00:33:00,15,2.07,Slightly Delayed,Traffic
653610300,31516,2023-04-24 03:50:00,2023-04-24 03:53:00,3,1.98,On Time,Traffic
9890817032,69033,2023-04-24 06:38:00,2023-04-24 06:43:00,5,4.13,On Time,Traffic
135053432,29782,2023-04-24 13:50:00,2023-04-24 13:52:00,2,3.66,On Time,Traffic
7110044004,30128,2023-04-24 14:14:00,2023-04-24 14:21:00,7,4.19,Slightly Delayed,Traffic
1245307588,89554,2023-04-24 15:57:00,2023-04-24 16:07:00,10,4.48,Slightly Delayed,Traffic
1160646195,53869,2023-04-24 17:17:00,2023-04-24 17:38:00,21,1.48,Significantly Delayed,Traffic
3717703595,8041,2023-04-24 21:52:00,2023-04-24 21:51:00,-1,2.48,On Time,Null
6654736751,61095,2023-04-25 00:16:00,2023-04-25 00:12:00,-4,2.57,On Time,Null
7524467684,41508,2023-04-25 00:51:00,2023-04-25 00:50:00,-1,0.79,On Time,Null
3447085029,97687,2023-04-25 04:43:00,2023-04-25 04:46:00,3,1.19,On Time,Traffic
8938687150,99357,2023-04-25 06:35:00,2023-04-25 06:30:00,-5,2.03,On Time,Null
747347782,88192,2023-04-25 06:56:00,2023-04-25 06:58:00,2,1.68,On Time,Traffic
5572475750,40263,2023-04-25 09:54:00,2023-04-25 09:55:00,1,2.33,On Time,Traffic
4152441944,46535,2023-04-25 10:33:00,2023-04-25 10:32:00,-1,2.98,On Time,Null
7857904467,83539,2023-04-25 12:55:00,2023-04-25 12:56:00,1,2.73,On Time,Traffic
4028185110,30697,2023-04-25 15:36:00,2023-04-25 15:43:00,7,1.16,Slightly Delayed,Traffic
1014190951,80162,2023-04-25 16:19:00,2023-04-25 16:14:00,-5,1.47,On Time,Null
3539286337,94899,2023-04-25 20:44:00,2023-04-25 20:39:00,-5,3.68,On Time,Null
7271609994,21302,2023-04-25 21:08:00,2023-04-25 21:03:00,-5,0.95,On Time,Null
9484473160,38707,2023-04-25 21:44:00,2023-04-25 21:53:00,9,2.47,Slightly Delayed,Traffic
6240982373,16774,2023-04-26 03:27:00,2023-04-26 03:24:00,-3,0.97,On Time,Null
8195544338,102,2023-04-26 04:20:00,2023-04-26 04:28:00,8,1.16,Slightly Delayed,Traffic
7518488485,69310,2023-04-26 10:41:00,2023-04-26 10:46:00,5,4.45,On Time,Traffic
9490161602,35300,2023-04-26 12:22:00,2023-04-26 12:17:00,-5,0.81,On Time,Null
8487733248,39978,2023-04-26 12:50:00,2023-04-26 13:19:00,29,1.34,Significantly Delayed,Traffic
7719808335,80882,2023-04-26 18:00:00,2023-04-26 17:59:00,-1,2.74,On Time,Null
1320638425,38512,2023-04-26 22:11:00,2023-04-26 22:11:00,0,2,On Time,Null
1497256618,24651,2023-04-26 23:38:00,2023-04-26 23:41:00,3,3.64,On Time,Traffic
2770948451,81011,2023-04-27 08:03:00,2023-04-27 08:22:00,19,0.91,Significantly Delayed,Traffic
6962624734,32296,2023-04-27 09:12:00,2023-04-27 09:17:00,5,1.69,On Time,Traffic
2361722422,89265,2023-04-27 10:07:00,2023-04-27 10:12:00,5,1.43,On Time,Traffic
4948925080,74253,2023-04-27 12:54:00,2023-04-27 12:50:00,-4,3.58,On Time,Null
7906004940,47649,2023-04-27 17:29:00,2023-04-27 17:32:00,3,4.5,On Time,Traffic
2570640420,99899,2023-04-28 10:44:00,2023-04-28 10:48:00,4,2.92,On Time,Traffic
4494390731,10118,2023-04-28 12:31:00,2023-04-28 12:39:00,8,4.06,Slightly Delayed,Traffic
6999060704,29169,2023-04-28 16:11:00,2023-04-28 16:18:00,7,4.34,Slightly Delayed,Traffic
5841260317,46790,2023-04-28 19:44:00,2023-04-28 19:58:00,14,2.69,Slightly Delayed,Traffic
9576684860,49015,2023-04-28 20:17:00,2023-04-28 20:25:00,8,3.99,Slightly Delayed,Traffic
5890338566,58543,2023-04-29 03:11:00,2023-04-29 03:12:00,1,1.74,On Time,Traffic
8977771682,45258,2023-04-29 18:30:00,2023-04-29 18:27:00,-3,3.31,On Time,Null
7212771842,7028,2023-04-29 22:13:00,2023-04-29 22:09:00,-4,1.5,On Time,Null
6029394789,28593,2023-04-30 06:23:00,2023-04-30 06:32:00,9,2.43,Slightly Delayed,Traffic
8016651984,19538,2023-04-30 06:46:00,2023-04-30 06:48:00,2,0.76,On Time,Traffic
3851744248,82050,2023-04-30 08:37:00,2023-04-30 08:42:00,5,1.07,On Time,Traffic
7416160835,11914,2023-04-30 11:20:00,2023-04-30 11:17:00,-3,1.33,On Time,Null
8044366071,31310,2023-04-30 14:14:00,2023-04-30 14:19:00,5,3.38,On Time,Traffic
9924696305,93204,2023-04-30 14:53:00,2023-04-30 14:55:00,2,3.98,On Time,Traffic
3748957111,90798,2023-04-30 15:09:00,2023-04-30 15:17:00,8,2.78,Slightly Delayed,Traffic
5536024334,20631,2023-04-30 16:44:00,2023-04-30 16:40:00,-4,0.83,On Time,Null
4903335316,78579,2023-04-30 19:51:00,2023-04-30 20:01:00,10,3.96,Slightly Delayed,Traffic
8708211566,4219,2023-04-30 20:37:00,2023-04-30 20:48:00,11,3.65,Slightly Delayed,Traffic
5512907,44545,2023-04-30 21:11:00,2023-04-30 21:26:00,15,0.59,Slightly Delayed,Traffic
2148242015,13676,2023-05-01 00:04:00,2023-05-01 00:33:00,29,4.21,Significantly Delayed,Traffic
4285804383,90470,2023-05-01 02:26:00,2023-05-01 02:37:00,11,2.97,Slightly Delayed,Traffic
2255745327,96569,2023-05-01 03:29:00,2023-05-01 03:25:00,-4,0.6,On Time,Null
5170777528,48906,2023-05-01 09:59:00,2023-05-01 10:02:00,3,1.33,On Time,Traffic
7666131311,35447,2023-05-01 15:57:00,2023-05-01 16:02:00,5,4.09,On Time,Traffic
5233331050,84617,2023-05-01 16:53:00,2023-05-01 16:56:00,3,3.36,On Time,Traffic
9030686359,24142,2023-05-01 23:12:00,2023-05-01 23:16:00,4,4.03,On Time,Traffic
939966106,267,2023-05-02 10:04:00,2023-05-02 10:06:00,2,2.05,On Time,Traffic
4495977117,30929,2023-05-02 10:23:00,2023-05-02 10:35:00,12,3.96,Slightly Delayed,Traffic
9674006557,74578,2023-05-02 13:24:00,2023-05-02 13:20:00,-4,0.79,On Time,Null
5903638531,30906,2023-05-02 16:58:00,2023-05-02 16:56:00,-2,0.73,On Time,Null
3082165628,30186,2023-05-02 21:48:00,2023-05-02 21:44:00,-4,1.08,On Time,Null
9073572548,28575,2023-05-02 23:25:00,2023-05-02 23:47:00,22,4.77,Significantly Delayed,Traffic
525741957,28414,2023-05-03 06:28:00,2023-05-03 06:28:00,0,3.07,On Time,Null
689110145,22197,2023-05-03 06:56:00,2023-05-03 07:17:00,21,1.81,Significantly Delayed,Traffic
5012619147,9915,2023-05-03 10:21:00,2023-05-03 10:50:00,29,1.55,Significantly Delayed,Traffic
7267422945,24170,2023-05-03 12:29:00,2023-05-03 12:25:00,-4,1.87,On Time,Null
1945536198,34218,2023-05-03 15:08:00,2023-05-03 15:12:00,4,2.21,On Time,Traffic
7898867047,51564,2023-05-03 15:31:00,2023-05-03 15:38:00,7,3.91,Slightly Delayed,Traffic
981939883,60237,2023-05-03 16:58:00,2023-05-03 17:08:00,10,3.17,Slightly Delayed,Traffic
1837403174,10176,2023-05-03 21:48:00,2023-05-03 21:51:00,3,3.73,On Time,Traffic
4967241271,73253,2023-05-03 22:55:00,2023-05-03 22:56:00,1,4.29,On Time,Traffic
4033626537,15034,2023-05-03 23:09:00,2023-05-03 23:09:00,0,1.88,On Time,Null
6231586256,10306,2023-05-03 23:28:00,2023-05-03 23:27:00,-1,2.71,On Time,Null
1251118825,17178,2023-05-04 00:23:00,2023-05-04 00:36:00,13,1.52,Slightly Delayed,Traffic
8018695018,75374,2023-05-04 00:29:00,2023-05-04 00:39:00,10,0.65,Slightly Delayed,Traffic
5360089735,11907,2023-05-04 05:25:00,2023-05-04 05:28:00,3,4.41,On Time,Traffic
1506082041,80462,2023-05-04 08:00:00,2023-05-04 07:57:00,-3,1.04,On Time,Null
4572338018,11129,2023-05-04 11:00:00,2023-05-04 11:07:00,7,1.84,Slightly Delayed,Traffic
8494582006,29476,2023-05-04 16:07:00,2023-05-04 16:04:00,-3,1.97,On Time,Null
3499004322,21541,2023-05-04 18:23:00,2023-05-04 18:22:00,-1,2.4,On Time,Null
9833179291,97223,2023-05-04 18:52:00,2023-05-04 18:48:00,-4,0.59,On Time,Null
1685382357,76806,2023-05-04 18:54:00,2023-05-04 19:10:00,16,1.64,Significantly Delayed,Traffic
77053363,3429,2023-05-04 19:38:00,2023-05-04 19:38:00,0,2.79,On Time,Null
259622674,43788,2023-05-05 00:47:00,2023-05-05 00:52:00,5,4.25,On Time,Traffic
2509593585,87829,2023-05-05 02:02:00,2023-05-05 01:59:00,-3,2.85,On Time,Null
3341228576,49279,2023-05-05 02:21:00,2023-05-05 02:27:00,6,2.11,Slightly Delayed,Traffic
4869691623,83043,2023-05-05 04:29:00,2023-05-05 04:24:00,-5,1.07,On Time,Null
6535672015,91217,2023-05-05 08:55:00,2023-05-05 09:00:00,5,3.94,On Time,Traffic
7616458551,92475,2023-05-05 09:31:00,2023-05-05 09:44:00,13,2.18,Slightly Delayed,Traffic
440721658,90194,2023-05-05 10:23:00,2023-05-05 10:28:00,5,2.99,On Time,Traffic
6716381725,96043,2023-05-05 11:18:00,2023-05-05 11:32:00,14,3.48,Slightly Delayed,Traffic
4157869967,51334,2023-05-05 14:32:00,2023-05-05 14:34:00,2,2.57,On Time,Traffic
3965847120,60885,2023-05-05 15:09:00,2023-05-05 15:11:00,2,4.21,On Time,Traffic
4766571706,97889,2023-05-05 18:00:00,2023-05-05 18:11:00,11,4.87,Slightly Delayed,Traffic
5708700204,4397,2023-05-05 18:08:00,2023-05-05 18:07:00,-1,0.51,On Time,Null
2664220988,78144,2023-05-05 20:38:00,2023-05-05 20:39:00,1,3.01,On Time,Traffic
869629562,80715,2023-05-05 21:38:00,2023-05-05 21:35:00,-3,4.42,On Time,Null
6286044248,56074,2023-05-05 22:37:00,2023-05-05 22:34:00,-3,3.31,On Time,Null
8185684967,39742,2023-05-05 22:48:00,2023-05-05 22:49:00,1,2.05,On Time,Traffic
9850673433,19635,2023-05-06 05:56:00,2023-05-06 06:03:00,7,1.39,Slightly Delayed,Traffic
7111337755,84833,2023-05-06 06:07:00,2023-05-06 06:04:00,-3,3.44,On Time,Null
3098655541,58041,2023-05-06 07:03:00,2023-05-06 07:07:00,4,1.85,On Time,Traffic
1444371693,20972,2023-05-06 08:37:00,2023-05-06 08:41:00,4,4.19,On Time,Traffic
8838095431,61209,2023-05-06 11:05:00,2023-05-06 11:07:00,2,1.88,On Time,Traffic
5095558661,65564,2023-05-06 13:27:00,2023-05-06 13:30:00,3,3.7,On Time,Traffic
1837634871,26621,2023-05-06 13:50:00,2023-05-06 14:05:00,15,1.27,Slightly Delayed,Traffic
59461109,48662,2023-05-06 13:55:00,2023-05-06 13:55:00,0,2.72,On Time,Null
339410846,93237,2023-05-06 15:50:00,2023-05-06 15:45:00,-5,3.55,On Time,Null
8756001290,69588,2023-05-06 17:54:00,2023-05-06 17:49:00,-5,2.89,On Time,Null
3423995261,50959,2023-05-06 21:50:00,2023-05-06 21:54:00,4,3.39,On Time,Traffic
3122936945,65301,2023-05-06 23:26:00,2023-05-06 23:25:00,-1,0.97,On Time,Null
5305428485,48428,2023-05-07 03:11:00,2023-05-07 03:15:00,4,2.59,On Time,Traffic
9510912773,79994,2023-05-07 10:15:00,2023-05-07 10:15:00,0,2.71,On Time,Null
1666202264,32884,2023-05-07 10:39:00,2023-05-07 10:45:00,6,1.93,Slightly Delayed,Traffic
5448628635,36280,2023-05-07 13:31:00,2023-05-07 13:35:00,4,2.27,On Time,Traffic
8955500595,25552,2023-05-07 18:23:00,2023-05-07 18:33:00,10,1.61,Slightly Delayed,Traffic
7932879650,77996,2023-05-07 19:09:00,2023-05-07 19:35:00,26,4.03,Significantly Delayed,Traffic
1742951029,62055,2023-05-07 23:20:00,2023-05-07 23:39:00,19,2.67,Significantly Delayed,Traffic
9230099449,45467,2023-05-08 04:14:00,2023-05-08 04:10:00,-4,3.75,On Time,Null
2536833157,29809,2023-05-08 04:58:00,2023-05-08 04:56:00,-2,1.72,On Time,Null
2599819074,78812,2023-05-08 06:02:00,2023-05-08 05:59:00,-3,1.73,On Time,Null
5130246751,23663,2023-05-08 06:20:00,2023-05-08 06:16:00,-4,1.46,On Time,Null
7038758506,88037,2023-05-08 06:34:00,2023-05-08 06:39:00,5,3.71,On Time,Traffic
1931703221,60906,2023-05-08 08:57:00,2023-05-08 08:59:00,2,3.71,On Time,Traffic
3482827003,79094,2023-05-08 15:11:00,2023-05-08 15:23:00,12,1.16,Slightly Delayed,Traffic
9603256001,5981,2023-05-08 16:06:00,2023-05-08 16:18:00,12,2.98,Slightly Delayed,Traffic
3742575364,22416,2023-05-08 17:43:00,2023-05-08 17:45:00,2,3.47,On Time,Traffic
7995971909,92899,2023-05-08 18:29:00,2023-05-08 18:57:00,28,4.25,Significantly Delayed,Traffic
8054387790,66757,2023-05-08 18:44:00,2023-05-08 18:40:00,-4,1.95,On Time,Null
5013572642,90675,2023-05-08 19:37:00,2023-05-08 19:50:00,13,3.25,Slightly Delayed,Traffic
1731312620,75316,2023-05-08 20:42:00,2023-05-08 20:41:00,-1,2.13,On Time,Null
8056162498,21033,2023-05-08 22:27:00,2023-05-08 22:48:00,21,1.56,Significantly Delayed,Traffic
1918416669,33170,2023-05-08 23:14:00,2023-05-08 23:19:00,5,1.92,On Time,Traffic
6581715589,58622,2023-05-09 00:54:00,2023-05-09 00:53:00,-1,3.09,On Time,Null
3580010065,80806,2023-05-09 03:07:00,2023-05-09 03:12:00,5,2.51,On Time,Traffic
7662188403,80894,2023-05-09 07:47:00,2023-05-09 07:55:00,8,3.91,Slightly Delayed,Traffic
3164727163,99751,2023-05-09 08:48:00,2023-05-09 08:54:00,6,2.47,Slightly Delayed,Traffic
2194351161,55557,2023-05-09 11:53:00,2023-05-09 11:51:00,-2,1.37,On Time,Null
1966054573,87453,2023-05-09 12:12:00,2023-05-09 12:38:00,26,1.59,Significantly Delayed,Traffic
7754237266,9779,2023-05-09 13:48:00,2023-05-09 13:46:00,-2,3.12,On Time,Null
6531356394,92872,2023-05-09 14:46:00,2023-05-09 14:46:00,0,0.83,On Time,Null
1694826296,15133,2023-05-09 19:49:00,2023-05-09 19:47:00,-2,1.67,On Time,Null
7438342576,25965,2023-05-09 22:11:00,2023-05-09 22:16:00,5,1.63,On Time,Traffic
357437373,18049,2023-05-10 06:20:00,2023-05-10 06:25:00,5,2.34,On Time,Traffic
1442559656,4000,2023-05-10 08:12:00,2023-05-10 08:33:00,21,1.3,Significantly Delayed,Traffic
6771104541,57250,2023-05-10 10:59:00,2023-05-10 10:58:00,-1,1.49,On Time,Null
7468088555,80809,2023-05-10 11:44:00,2023-05-10 11:41:00,-3,4.93,On Time,Null
4283802879,22353,2023-05-10 15:37:00,2023-05-10 15:32:00,-5,0.56,On Time,Null
3626990751,41338,2023-05-10 19:28:00,2023-05-10 19:43:00,15,4.28,Slightly Delayed,Traffic
2366099898,5230,2023-05-10 20:56:00,2023-05-10 20:57:00,1,2.51,On Time,Traffic
4277432248,33604,2023-05-10 21:45:00,2023-05-10 21:41:00,-4,4.78,On Time,Null
7715738110,78052,2023-05-10 22:25:00,2023-05-10 22:29:00,4,0.64,On Time,Traffic
7795766861,32999,2023-05-10 23:54:00,2023-05-10 23:53:00,-1,4.37,On Time,Null
9710865146,9882,2023-05-11 05:49:00,2023-05-11 05:54:00,5,0.69,On Time,Traffic
1328085383,73436,2023-05-11 11:50:00,2023-05-11 11:47:00,-3,3.29,On Time,Null
6191050157,71004,2023-05-11 20:53:00,2023-05-11 20:58:00,5,2.74,On Time,Traffic
4117790162,67561,2023-05-11 23:36:00,2023-05-11 23:39:00,3,3.4,On Time,Traffic
4379043082,29561,2023-05-12 04:45:00,2023-05-12 04:45:00,0,4.05,On Time,Null
3606548818,90473,2023-05-12 05:08:00,2023-05-12 05:10:00,2,4,On Time,Traffic
5838302640,30907,2023-05-12 06:02:00,2023-05-12 06:09:00,7,1.7,Slightly Delayed,Traffic
4816206081,12801,2023-05-12 14:27:00,2023-05-12 14:32:00,5,3.41,On Time,Traffic
7790696031,60613,2023-05-12 17:13:00,2023-05-12 17:08:00,-5,4.31,On Time,Null
7548844176,82860,2023-05-12 17:40:00,2023-05-12 17:40:00,0,2.49,On Time,Null
8023712979,37477,2023-05-12 17:44:00,2023-05-12 17:42:00,-2,4.56,On Time,Null
6259219127,17129,2023-05-12 21:47:00,2023-05-12 21:52:00,5,1.25,On Time,Traffic
9305357757,84853,2023-05-12 22:25:00,2023-05-12 22:22:00,-3,1.02,On Time,Null
923668833,48623,2023-05-12 22:26:00,2023-05-12 22:25:00,-1,3.21,On Time,Null
7228452275,96211,2023-05-13 01:25:00,2023-05-13 01:25:00,0,4.62,On Time,Null
2147159735,11051,2023-05-13 04:08:00,2023-05-13 04:13:00,5,4.83,On Time,Traffic
6719661881,74581,2023-05-13 05:13:00,2023-05-13 05:13:00,0,1.93,On Time,Null
7112326373,63548,2023-05-13 11:34:00,2023-05-13 11:30:00,-4,3.01,On Time,Null
6556845822,47070,2023-05-13 19:23:00,2023-05-13 19:28:00,5,1.46,On Time,Traffic
3518172697,30283,2023-05-13 19:37:00,2023-05-13 19:33:00,-4,3.73,On Time,Null
3560625119,64562,2023-05-13 20:04:00,2023-05-13 20:14:00,10,2.61,Slightly Delayed,Traffic
6485432691,89800,2023-05-13 21:38:00,2023-05-13 21:40:00,2,4.02,On Time,Traffic
5191326847,18931,2023-05-13 21:45:00,2023-05-13 21:40:00,-5,1.48,On Time,Null
8640364495,26749,2023-05-13 23:03:00,2023-05-13 23:13:00,10,3.03,Slightly Delayed,Traffic
1882682579,78512,2023-05-13 23:21:00,2023-05-13 23:20:00,-1,3.81,On Time,Null
4360255357,68222,2023-05-14 08:13:00,2023-05-14 08:21:00,8,3.72,Slightly Delayed,Traffic
7566730050,47294,2023-05-14 13:12:00,2023-05-14 13:13:00,1,2.52,On Time,Traffic
7908614088,80984,2023-05-14 16:02:00,2023-05-14 16:16:00,14,2.89,Slightly Delayed,Traffic
1054974834,12315,2023-05-14 18:58:00,2023-05-14 19:06:00,8,2.36,Slightly Delayed,Traffic
8328118787,13593,2023-05-14 22:16:00,2023-05-14 22:21:00,5,1.32,On Time,Traffic
4540563647,17669,2023-05-14 22:19:00,2023-05-14 22:22:00,3,0.88,On Time,Traffic
992895707,95191,2023-05-14 22:51:00,2023-05-14 22:57:00,6,4.39,Slightly Delayed,Traffic
1648146562,49114,2023-05-14 23:26:00,2023-05-14 23:23:00,-3,3.06,On Time,Null
3244930036,88104,2023-05-15 01:33:00,2023-05-15 01:36:00,3,2.64,On Time,Traffic
3859980017,15085,2023-05-15 05:27:00,2023-05-15 05:29:00,2,4.71,On Time,Traffic
2686950796,7632,2023-05-15 08:30:00,2023-05-15 08:49:00,19,4.05,Significantly Delayed,Traffic
3360648053,10234,2023-05-15 08:38:00,2023-05-15 08:43:00,5,2.52,On Time,Traffic
4224014067,53348,2023-05-15 12:21:00,2023-05-15 12:22:00,1,3.33,On Time,Traffic
4337013612,14243,2023-05-15 12:42:00,2023-05-15 12:45:00,3,2.79,On Time,Traffic
4632975114,91950,2023-05-15 17:27:00,2023-05-15 17:32:00,5,2.98,On Time,Traffic
9337878102,15234,2023-05-16 04:09:00,2023-05-16 04:05:00,-4,0.63,On Time,Null
3522645150,24179,2023-05-16 07:52:00,2023-05-16 07:53:00,1,1.57,On Time,Traffic
8740552000,40753,2023-05-16 12:00:00,2023-05-16 12:11:00,11,1.82,Slightly Delayed,Traffic
1722808791,24901,2023-05-16 12:35:00,2023-05-16 12:31:00,-4,1.42,On Time,Null
3945644714,74071,2023-05-16 14:23:00,2023-05-16 14:26:00,3,4.4,On Time,Traffic
6065496420,49744,2023-05-16 16:44:00,2023-05-16 16:55:00,11,0.93,Slightly Delayed,Traffic
8370088792,18197,2023-05-16 19:40:00,2023-05-16 19:39:00,-1,3.75,On Time,Null
8891725854,16971,2023-05-16 21:23:00,2023-05-16 21:22:00,-1,4.44,On Time,Null
6459815532,10758,2023-05-16 21:57:00,2023-05-16 22:09:00,12,1.63,Slightly Delayed,Traffic
3687593721,22476,2023-05-16 22:40:00,2023-05-16 22:49:00,9,1.33,Slightly Delayed,Traffic
7817195618,69802,2023-05-17 00:09:00,2023-05-17 00:11:00,2,2.89,On Time,Traffic
5595210484,82974,2023-05-17 01:19:00,2023-05-17 01:27:00,8,2.21,Slightly Delayed,Traffic
9921425481,85617,2023-05-17 05:24:00,2023-05-17 05:53:00,29,1.61,Significantly Delayed,Traffic
5811206654,71923,2023-05-17 05:34:00,2023-05-17 05:48:00,14,2.73,Slightly Delayed,Traffic
8391900458,24889,2023-05-17 05:51:00,2023-05-17 05:48:00,-3,4.37,On Time,Null
6012082951,9667,2023-05-17 06:23:00,2023-05-17 06:26:00,3,2.52,On Time,Traffic
4531430634,18850,2023-05-17 06:25:00,2023-05-17 06:23:00,-2,1.75,On Time,Null
2015702046,63937,2023-05-17 07:11:00,2023-05-17 07:25:00,14,4.66,Slightly Delayed,Traffic
9855726256,59743,2023-05-17 08:05:00,2023-05-17 08:03:00,-2,0.96,On Time,Null
7570986632,55977,2023-05-17 11:18:00,2023-05-17 11:17:00,-1,3.33,On Time,Null
3042338919,70995,2023-05-17 15:05:00,2023-05-17 15:02:00,-3,1.33,On Time,Null
8560951754,55642,2023-05-17 18:26:00,2023-05-17 18:32:00,6,0.99,Slightly Delayed,Traffic
4210311922,10778,2023-05-17 21:10:00,2023-05-17 21:12:00,2,2.81,On Time,Traffic
9433427403,44148,2023-05-17 21:11:00,2023-05-17 21:24:00,13,4.98,Slightly Delayed,Traffic
7375057413,80419,2023-05-17 22:35:00,2023-05-17 22:44:00,9,4.64,Slightly Delayed,Traffic
1668797251,14539,2023-05-18 00:44:00,2023-05-18 00:49:00,5,0.7,On Time,Traffic
9126871366,52905,2023-05-18 09:04:00,2023-05-18 09:20:00,16,1.36,Significantly Delayed,Traffic
740245864,17264,2023-05-18 11:12:00,2023-05-18 11:11:00,-1,4.55,On Time,Null
9801353230,97442,2023-05-18 12:16:00,2023-05-18 12:29:00,13,0.75,Slightly Delayed,Traffic
8179058864,98021,2023-05-18 17:59:00,2023-05-18 17:57:00,-2,2.59,On Time,Null
6309447153,52804,2023-05-18 21:38:00,2023-05-18 21:38:00,0,4.09,On Time,Null
1989751369,1261,2023-05-18 23:10:00,2023-05-18 23:22:00,12,2.92,Slightly Delayed,Traffic
7919240958,65015,2023-05-19 00:12:00,2023-05-19 00:12:00,0,2.6,On Time,Null
9810593187,15180,2023-05-19 00:13:00,2023-05-19 00:23:00,10,3.03,Slightly Delayed,Traffic
4113927200,27208,2023-05-19 05:32:00,2023-05-19 05:29:00,-3,1.91,On Time,Null
5506485302,21250,2023-05-19 06:53:00,2023-05-19 06:48:00,-5,2.4,On Time,Null
8432648823,91242,2023-05-19 07:42:00,2023-05-19 07:45:00,3,2.06,On Time,Traffic
6457122136,18328,2023-05-19 07:54:00,2023-05-19 08:19:00,25,1.9,Significantly Delayed,Traffic
